customer_id,customer_name,region,total_sales,region_rank
SH-20395,"Shahid Hopkins",West,409.30400000000003,410
JE-15745,"Joel Eaton",West,408.665,411
AS-10630,"Ann Steele",West,405.29600000000005,412
LS-16975,"Lindsay Shagiari",West,401.96400000000006,413
KN-16390,"Katherine Nockton",West,401.85600000000005,414
JB-15400,"Jennifer Braxton",West,397.748,415
JH-15910,"Jonathan Howell",West,395.436,416
CA-12775,"Cynthia Arntzen",West,393.165,417
BF-11275,"Beth Fritzler",West,388.70399999999995,418
MY-18295,"Muhammed Yedwab",West,387.136,419
DP-13000,"Darren Powers",West,383.61,420
GA-14725,"Guy Armstrong",West,376.376,421
JK-16090,"Juliana Krohn",West,374.618,422
SJ-20215,"Sarah Jordon",West,374.272,423
SS-20590,"Sonia Sunley",West,372.09000000000003,424
BD-11500,"Bradley Drucker",West,369.97900000000004,425
SO-20335,"Sean O'Donnell",West,369.072,426
LP-17095,"Liz Preis",West,365.65200000000004,427
JF-15190,"Jamie Frazer",West,357.90999999999997,428
SB-20170,"Sarah Bern",West,354.9,429
MG-17890,"Michael Granlund",West,351.418,430
BB-10990,"Barry Blumstein",West,343.96399999999994,431
EM-13825,"Elizabeth Moffitt",West,342.28,432
MC-17425,"Mark Cousins",West,335.8,433
SJ-20125,"Sanjit Jacobs",West,334.512,434
TB-21625,"Trudy Brown",West,331.566,435
RC-19960,"Ryan Crowe",West,328.914,436
GW-14605,"Giulietta Weimer",West,328.57,437
KD-16270,"Karen Daniels",West,325.7,438
GB-14530,"George Bell",West,324.404,439
TT-21265,"Tim Taslimi",West,323.1,440
CV-12805,"Cynthia Voltz",West,321.01399999999995,441
DJ-13630,"Doug Jacobs",West,319.968,442
AJ-10780,"Anthony Jacobs",West,318.636,443
AS-10285,"Alejandro Savely",West,310.376,444
AB-10015,"Aaron Bergman",West,309.592,445
PO-19180,"Philisse Overcash",West,309.248,446
DC-13285,"Debra Catini",West,307.666,447
ZD-21925,"Zuschuss Donatelli",West,306.2,448
DM-13015,"Darrin Martin",West,305.49600000000004,449
KM-16660,"Khloe Miller",West,304.586,450
DR-12940,"Daniel Raglin",West,302.376,451
CK-12760,"Cyma Kinney",West,301.032,452
DK-12985,"Darren Koutras",West,300.66,453
HJ-14875,"Heather Jas",West,299.3,454
GM-14500,"Gene McClure",West,299.12,455
AW-10840,"Anthony Witt",West,297.86400000000003,456
CD-11920,"Carlos Daly",West,296.88,457
AG-10330,"Alex Grayson",West,291.35,458
ON-18715,"Odella Nelson",West,290.18399999999997,459
SP-20650,"Stephanie Phelps",West,286.684,460
AC-10660,"Anna Chung",West,286.368,461
TH-21235,"Tiffany House",West,275.188,462
BN-11515,"Bradley Nguyen",West,273.3,463
AG-10300,"Aleksandra Gannaway",West,267.32,464
SC-20845,"Sung Chung",West,266.52000000000004,465
SB-20290,"Sean Braxton",West,265.86,466
AR-10405,"Allen Rosenblatt",West,265.784,467
MM-18280,"Muhammed MacIntyre",West,258.224,468
LT-16765,"Larry Tron",West,255.524,469
JL-15235,"Janet Lee",West,255.248,470
MC-17575,"Matt Collins",West,254.51000000000002,471
LW-17215,"Luke Weiss",West,253.506,472
SJ-20500,"Shirley Jackson",West,253.112,473
JB-15925,"Joni Blumstein",West,250.26,474
CP-12340,"Christine Phan",West,248.088,475
RB-19795,"Ross Baird",West,244.25400000000002,476
NB-18655,"Nona Balk",West,244.24,477
DM-13345,"Denise Monton",West,243.584,478
HP-14815,"Harold Pawlan",West,241.65799999999996,479
JK-15730,"Joe Kamberova",West,239.666,480
FO-14305,"Frank Olsen",West,239.29,481
SC-20680,"Steve Carroll",West,230.36,482
CC-12610,"Corey Catlett",West,227.65800000000002,483
PC-18745,"Pamela Coakley",West,227.01599999999996,484
CS-12505,"Cindy Stewart",West,225.37,485
LF-17185,"Luke Foster",West,218.81,486
DB-13360,"Dennis Bolton",West,217.624,487
SU-20665,"Stephanie Ulpright",West,215.976,488
RM-19375,"Raymond Messe",West,215.65,489
JD-16060,"Julia Dunbar",West,211.96,490
BE-11335,"Bill Eplett",West,211.84,491
SM-20950,"Suzanne McNair",West,211.47199999999998,492
KB-16405,"Katrina Bavinger",West,211.29600000000002,493
TM-21490,"Tony Molinari",West,210.008,494
SG-20470,"Sheri Gordon",West,209.962,495
JM-15265,"Janet Molinari",West,208.1,496
LS-17245,"Lynn Smith",West,207.702,497
JF-15565,"Jill Fjeld",West,204.85,498
DL-12925,"Daniel Lacy",West,204.6,499
ME-17725,"Max Engle",West,203.342,500
EH-13945,"Eric Hoffmann",West,203.26399999999995,501
KH-16630,"Ken Heidel",West,199.386,502
MC-17605,"Matt Connell",West,198.96,503
DB-13120,"David Bremer",West,198.31,504
AG-10495,"Andrew Gjertsen",West,197.192,505
PO-18850,"Patrick O'Brill",West,194.516,506
EH-14005,"Erica Hernandez",West,194.352,507
MH-17455,"Mark Hamilton",West,194.352,508
DW-13585,"Dorothy Wardle",West,192.93,509
BS-11800,"Bryan Spruell",West,188.63,510
HH-15010,"Hilary Holden",West,188.108,511
BD-11725,"Bruce Degenhardt",West,184.95,512
JW-15955,"Joni Wasserman",West,183.6,513
FG-14260,"Frank Gastineau",West,181.644,514
BK-11260,"Berenike Kampe",West,180.968,515
JM-15580,"Jill Matthias",West,179.01600000000002,516
IG-15085,"Ivan Gibson",West,175.26399999999998,517
RE-19450,"Richard Eichhorn",West,174.49,518
KD-16345,"Katherine Ducich",West,173.51999999999998,519
VS-21820,"Vivek Sundaresam",West,171.288,520
MO-17800,"Meg O'Connel",West,168.66,521
BD-11560,"Brendan Dodson",West,168.57999999999998,522
VF-21715,"Vicky Freymann",West,168.19600000000003,523
DO-13435,"Denny Ordway",West,167.036,524
NK-18490,"Neil Knudson",West,166,525
MM-17920,"Michael Moore",West,165.972,526
DJ-13420,"Denny Joy",West,164.68,527
AO-10810,"Anthony O'Donnell",West,161.28,528
SS-20140,"Saphhira Shifley",West,159.822,529
LH-17020,"Lisa Hazard",West,159.07299999999998,530
AT-10735,"Annie Thurman",West,158.45999999999998,531
DW-13540,"Don Weiss",West,158.28,532
CM-12445,"Chuck Magee",West,155.04,533
LC-17140,"Logan Currie",West,153.38400000000001,534
TS-21655,"Trudy Schmidt",West,152.94,535
MS-17530,"MaryBeth Skach",West,152.3,536
ML-18265,"Muhammed Lee",West,151.96,537
SN-20560,"Skye Norling",West,150.364,538
MK-18160,"Mike Kennedy",West,149.13,539
TC-21475,"Tony Chapman",West,147.728,540
RD-19810,"Ross DeVincentis",West,146.82,541
TB-21595,"Troy Blackwell",West,146.688,542
BP-11230,"Benjamin Patterson",West,145.66000000000003,543
JK-16120,"Julie Kriz",West,143.7,544
BD-11770,"Bryan Davis",West,143.24,545
CK-12325,"Christine Kargatis",West,140.708,546
PJ-18835,"Patrick Jones",West,137.50400000000002,547
MM-17260,"Magdelene Morse",West,136.96,548
EH-13990,"Erica Hackney",West,133.672,549
VM-21835,"Vivian Mathis",West,128.67,550
LW-17125,"Liz Willingham",West,127.95,551
DM-12955,"Dario Medina",West,124.032,552
LH-16900,"Lena Hernandez",West,123.144,553
NP-18685,"Nora Pelletier",West,122.378,554
DB-13210,"Dean Braden",West,122.352,555
EB-13930,"Eric Barreto",West,122.22,556
SC-20380,"Shahid Collister",West,119.94,557
RB-19645,"Robert Barroso",West,116.43599999999999,558
NC-18415,"Nathan Cano",West,115.44,559
NG-18430,"Nathan Gelder",West,114.37,560
GT-14755,"Guy Thornton",West,113.524,561
DF-13135,"David Flashing",West,110.098,562
DD-13570,"Dorothy Dickinson",West,109.62,563
LL-16840,"Lauren Leatherbury",West,109.03399999999999,564
SG-20605,"Speros Goranitis",West,107.97,565
CJ-12010,"Caroline Jumper",West,107.76,566
LS-17200,"Luke Schmidt",West,107.01199999999999,567
AJ-10945,"Ashley Jarboe",West,104.624,568
CC-12550,"Clay Cheatham",West,103.464,569
EB-13750,"Edward Becker",West,103.16,570
TR-21325,"Toby Ritter",West,101.33000000000001,571
JB-16000,"Joy Bell-",West,100.99000000000001,572
VP-21760,"Victoria Pisteka",West,100.36,573
JS-15685,"Jim Sink",West,100.164,574
MC-17590,"Matt Collister",West,99.99,575
SC-20575,"Sonia Cooley",West,99.2,576
AF-10870,"Art Ferguson",West,97.838,577
SW-20755,"Steven Ward",West,94.732,578
LD-17005,"Lisa DeCherney",West,94.634,579
CW-11905,"Carl Weiss",West,94.428,580
EC-14050,"Erin Creighton",West,93.52000000000001,581
RF-19345,"Randy Ferguson",West,93.17399999999999,582
JK-15325,"Jason Klamczynski",West,90.86,583
RH-19495,"Rick Hansen",West,88.768,584
PL-18925,"Paul Lucas",West,88.57,585
MS-17710,"Maurice Satty",West,83.102,586
DE-13255,"Deanra Eno",West,82,587
AC-10615,"Ann Chong",West,80.36,588
Dl-13600,"Dorris liebe",West,80.16,589
MS-17830,"Melanie Seite",West,79.92,590
CK-12595,"Clytie Kelty",West,77.52999999999999,591
VP-21730,"Victor Preis",West,75.792,592
SR-20740,"Steven Roelle",West,74.54400000000001,593
ND-18460,"Neil Ducich",West,73.915,594
FM-14215,"Filia McAdams",West,73.78,595
AA-10375,"Allen Armold",West,72.80799999999999,596
BT-11440,"Bobby Trafton",West,72.294,597
JD-15790,"John Dryer",West,71.976,598
AH-10465,"Amy Hunt",West,71.088,599
BS-11365,"Bill Shonely",West,69.86,600
AS-10240,"Alan Shonely",West,68.45,601
PA-19060,"Pete Armstrong",West,67.136,602
SP-20920,"Susan Pistek",West,63.559999999999995,603
KB-16600,"Ken Brennan",West,61.38,604
BE-11410,"Bobby Elias",West,61.12,605
ER-13855,"Elpida Rittenbach",West,60.984,606
TS-21160,"Theresa Swint",West,60.63,607
CB-12415,"Christy Brittain",West,59.99,608
AR-10510,"Andrew Roberts",West,58.32,609
BM-11785,"Bryan Mills",West,58.104,610
JC-15340,"Jasper Cacioppo",West,57.78,611
DO-13645,"Doug O'Connell",West,57.568,612
ST-20530,"Shui Tom",West,57.266,613
AG-10270,"Alejandro Grove",West,55.5,614
MR-17545,"Mathew Reese",West,52.76,615
RB-19570,"Rob Beeghly",West,48.664,616
CP-12085,"Cathy Prescott",West,46.9,617
SD-20485,"Shirley Daniels",West,46.872,618
LO-17170,"Lori Olson",West,46.32,619
RO-19780,"Rose O'Brian",West,44.332,620
BM-11575,"Brendan Murry",West,43.39,621
MF-18250,"Monica Federle",West,43.13,622
SS-20875,"Sung Shariari",West,42.91,623
MK-17905,"Michael Kennedy",West,42.872,624
TB-21190,"Thomas Brumley",West,42.72,625
DL-13330,"Denise Leinenbach",West,41.37,626
JG-15805,"John Grady",West,40.879999999999995,627
CM-12235,"Chris McAfee",West,39.808,628
JS-16030,"Joy Smith",West,39.624,629
DL-13315,"Delfina Latchford",West,38.88,630
DV-13045,"Darrin Van Huff",West,37.599999999999994,631
JJ-15445,"Jennifer Jackson",West,36.624,632
TP-21130,"Theone Pippenger",West,35.208,633
CM-11935,"Carlos Meador",West,35.12,634
JP-15460,"Jennifer Patt",West,33.8,635
BV-11245,"Benjamin Venier",West,33.4,636
BP-11050,"Barry Pond",West,33.3,637
KW-16570,"Kelly Williams",West,32.04,638
SF-20065,"Sandra Flanagan",West,31.56,639
MB-18085,"Mick Brown",West,31.214,640
BG-11695,"Brooke Gillingham",West,29.328,641
JD-16015,"Joy Daniels",West,29.24,642
TT-21460,"Tonja Turnell",West,27.159999999999997,643
JE-16165,"Justin Ellison",West,24.678,644
KH-16330,"Katharine Harms",West,23.766000000000002,645
SM-20005,"Sally Matthias",West,23.472,646
JH-15430,"Jennifer Halladay",West,22.776,647
EA-14035,"Erin Ashbrook",West,22.740000000000002,648
LB-16735,"Larry Blacks",West,21.48,649
SW-20245,"Scot Wooten",West,19.98,650
AG-10390,"Allen Goldenen",West,19.76,651
LS-17230,"Lycoris Saunders",West,19.44,652
PN-18775,"Parhena Norris",West,19.152,653
PK-18910,"Paul Knutson",West,18.9,654
MH-17440,"Mark Haberlin",West,17.248,655
MT-17815,"Meg Tillman",West,17.241,656
KS-16300,"Karen Seio",West,16.776,657
CL-11890,"Carl Ludwig",West,16.74,658
FW-14395,"Fred Wasserman",West,16.59,659
JW-16075,"Julia West",West,16.56,660
AS-10090,"Adam Shillingsburg",West,13.97,661
JS-15595,"Jill Stevenson",West,13.944,662
GR-14560,"Georgia Rosenberg",West,12.96,663
TP-21415,"Tom Prescott",West,12.96,664
HR-14770,"Hallie Redmond",West,11.808,665
SV-20815,"Stuart Van",West,11.68,666
BN-11470,"Brad Norvell",West,10.68,667
AJ-10960,"Astrea Jones",West,10.64,668
SM-20320,"Sean Miller",West,9.96,669
LH-16750,"Larry Hughes",West,8.896,670
TB-21280,"Toby Braunhardt",West,8.226,671
RR-19315,"Ralph Ritter",West,7.38,672
TC-20980,"Tamara Chand",West,7.312,673
RB-19705,"Roger Barcio",West,5.682,674
NF-18475,"Neil Franz̦sisch",West,4.71,675
PO-19195,"Phillina Ober",West,4.304,676
SC-20800,"Stuart Calhoun",West,4.26,677
AS-10135,"Adrian Shami",West,4.18,678
JL-15130,"Jack Lebron",West,3.984,679
SL-20155,"Sara Luxemburg",West,2.224,680
TS-21085,"Thais Sissman",West,2.025,681
